income_mean,woz_mean,log_density,migration_per_1000,employment_rate,labor_participation_net,longitude,latitude,is_randstad,province_Flevoland,province_Fryslân,province_Gelderland,province_Groningen,province_Limburg,province_Noord-Brabant,province_Noord-Holland,province_Overijssel,province_Utrecht,province_Zeeland,province_Zuid-Holland
-0.8059259303564396,-1.2769933023949398,-0.6380597708772219,-0.20304191030904917,-0.1816860968705158,-0.4460518675979088,6.14313625643745,53.2166799385357,0,False,True,False,False,False,False,False,False,False,False,False
-0.8059259303564396,-1.2769933023949398,-0.6380597708772219,-0.20304191030904917,-0.1816860968705158,-0.4460518675979088,6.14313625643745,53.2166799385357,0,False,True,False,False,False,False,False,False,False,False,False
-0.7257418062049883,-0.3395765440392708,-1.9742636573195669,-0.5903944500120418,0.46701003773047345,0.4399355834192857,5.76467732292722,53.425341307053294,0,False,True,False,False,False,False,False,False,False,False,False
-0.7257418062049883,-0.3395765440392708,-1.9742636573195669,-0.5903944500120418,0.46701003773047345,0.4399355834192857,5.76467732292722,53.425341307053294,0,False,True,False,False,False,False,False,False,False,False,False
-0.7257418062049883,-0.3395765440392708,-1.9742636573195669,-0.5903944500120418,0.46701003773047345,0.4399355834192857,5.76467732292722,53.425341307053294,0,False,True,False,False,False,False,False,False,False,False,False
-0.7257418062049883,-0.3395765440392708,-1.9742636573195669,-0.5903944500120418,0.46701003773047345,0.4399355834192857,5.76467732292722,53.425341307053294,0,False,True,False,False,False,False,False,False,False,False,False
-0.7257418062049883,-0.3395765440392708,-1.9742636573195669,-0.5903944500120418,0.46701003773047345,0.4399355834192857,5.76467732292722,53.425341307053294,0,False,True,False,False,False,False,False,False,False,False,False
-0.9881625761551924,-1.4840970048223552,0.18756153700508957,-0.2292506137121442,-0.830382231471505,-1.258207031030341,5.45173943560259,53.175371314394,0,False,True,False,False,False,False,False,False,False,False,False
-0.9881625761551924,-1.4840970048223552,0.18756153700508957,-0.2292506137121442,-0.830382231471505,-1.258207031030341,5.45173943560259,53.175371314394,0,False,True,False,False,False,False,False,False,False,False,False
-0.9881625761551924,-1.4840970048223552,0.18756153700508957,-0.2292506137121442,-0.830382231471505,-1.258207031030341,5.45173943560259,53.175371314394,0,False,True,False,False,False,False,False,False,False,False,False
-0.9881625761551924,-1.4840970048223552,0.18756153700508957,-0.2292506137121442,-0.830382231471505,-1.258207031030341,5.45173943560259,53.175371314394,0,False,True,False,False,False,False,False,False,False,False,False
-0.9881625761551924,-1.4840970048223552,0.18756153700508957,-0.2292506137121442,-0.830382231471505,-1.258207031030341,5.45173943560259,53.175371314394,0,False,True,False,False,False,False,False,False,False,False,False
-0.3612685146074825,-0.6338818053834925,-0.6485939452415448,-0.18113268276786243,-0.830382231471505,-0.03997428588169532,5.97791074984901,52.9959865272644,0,False,True,False,False,False,False,False,False,False,False,False
-0.3612685146074825,-0.6338818053834925,-0.6485939452415448,-0.18113268276786243,-0.830382231471505,-0.03997428588169532,5.97791074984901,52.9959865272644,0,False,True,False,False,False,False,False,False,False,False,False
-0.3612685146074825,-0.6338818053834925,-0.6485939452415448,-0.18113268276786243,-0.830382231471505,-0.03997428588169532,5.97791074984901,52.9959865272644,0,False,True,False,False,False,False,False,False,False,False,False
-0.3612685146074825,-0.6338818053834925,-0.6485939452415448,-0.18113268276786243,-0.830382231471505,-0.03997428588169532,5.97791074984901,52.9959865272644,0,False,True,False,False,False,False,False,False,False,False,False
-0.3612685146074825,-0.6338818053834925,-0.6485939452415448,-0.18113268276786243,-0.830382231471505,-0.03997428588169532,5.97791074984901,52.9959865272644,0,False,True,False,False,False,False,False,False,False,False,False
